Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
13583,1263,60475.0,1590,53.0,17.0,77,46450.0,1.0,1.0,64.0,117.0,64.0,64.0,64.0,0.0,117.0,117.0,117.0,0.0,3896.663079,43.05705059,46450.0,0.0,46450.0,46450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,21.5285253,21.5285253,64.0,117.0,81.66666667,30.59956427,936.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.5,64.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,1.0,117.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
70614,1266,36991.0,1599,53.0,17.0,77,151.0,2.0,2.0,70.0,166.0,35.0,35.0,35.0,0.0,83.0,83.0,83.0,0.0,1562913.907,26490.06623,50.33333333,81.11925378,144.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,80.0,80.0,13245.03311,13245.03311,35.0,83.0,54.2,26.29068276,691.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.75,35.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,166.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
84753,1266,39519.0,3874,80.0,6.0,77,5533768.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084252177,1106753.6,1950118.999,4511532.0,53.0,5533768.0,1844589.333,2358914.278,4511532.0,31494.0,990744.0,990744.0,0.0,990744.0,990744.0,0.0,0.0,0.0,0.0,136.0,80.0,0.722834785,0.361417392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14322,1263,61214.0,1590,53.0,17.0,77,51712.0,1.0,1.0,53.0,69.0,53.0,53.0,53.0,0.0,69.0,69.0,69.0,0.0,2359.220297,38.67574257,51712.0,0.0,51712.0,51712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,19.33787129,19.33787129,53.0,69.0,58.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.5,53.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,69.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14084,1263,60976.0,1590,53.0,17.0,77,69411.0,1.0,1.0,39.0,249.0,39.0,39.0,39.0,0.0,249.0,249.0,249.0,0.0,4149.198254,28.81387676,69411.0,0.0,69411.0,69411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,14.40693838,14.40693838,39.0,249.0,109.0,121.2435565,14700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,163.5,39.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,1.0,249.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
70111,1266,16142.0,1599,53.0,17.0,77,172.0,2.0,2.0,72.0,104.0,36.0,36.0,36.0,0.0,52.0,52.0,52.0,0.0,1023255.814,23255.81395,57.33333333,57.95112884,119.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,11627.90698,11627.90698,36.0,52.0,42.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,36.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,104.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
70816,1266,44803.0,1599,53.0,17.0,77,23683.0,2.0,2.0,58.0,90.0,29.0,29.0,29.0,0.0,45.0,45.0,45.0,0.0,6249.208293,168.8975214,7894.333333,13569.46784,23563.0,49.0,49.0,49.0,0.0,49.0,49.0,71.0,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,40.0,40.0,84.44876071,84.44876071,29.0,45.0,35.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.25,29.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,2.0,90.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
70099,1266,15712.0,1599,53.0,17.0,77,180.0,2.0,2.0,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,888888.8889,22222.22222,60.0,62.23343153,127.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,11111.11111,11111.11111,32.0,48.0,38.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,96.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
84462,1266,40802.0,2306,80.0,6.0,77,5302317.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754387186,1767439.0,3047117.765,5285935.0,61.0,5302317.0,2651158.5,3726136.66,5285935.0,16382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.565790389,0.188596796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
84853,3691,80.0,1602,51583.0,6.0,78,15600.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,769.2307692,128.2051282,15600.0,0.0,15600.0,15600.0,15600.0,15600.0,0.0,15600.0,15600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,128.2051282,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,14600.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
18693,1257,62098.0,2110,443.0,6.0,78,390388.0,7.0,6.0,370.0,4962.0,195.0,0.0,52.85714286,76.82540502,1460.0,0.0,827.0,724.298005,13658.20671,33.3002039,32532.33333,73679.11933,192276.0,1.0,390388.0,65064.66667,98725.59574,196671.0,70.0,196832.0,39366.4,85623.28407,192503.0,1.0,0.0,0.0,0.0,0.0,152.0,132.0,17.93087902,15.36932488,0.0,1460.0,380.8571429,604.5247157,365450.1319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,410.1538462,52.85714286,827.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,370.0,6.0,4962.0,8192.0,2053.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
13335,1263,60226.0,1590,53.0,17.0,78,181289.0,1.0,1.0,47.0,107.0,47.0,47.0,47.0,0.0,107.0,107.0,107.0,0.0,849.4723894,11.03210895,181289.0,0.0,181289.0,181289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,5.516054477,5.516054477,47.0,107.0,67.0,34.64101615,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.5,47.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,1.0,107.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
7134,1258,54545.0,1142,443.0,6.0,78,117431701.0,13.0,13.0,623.0,4286.0,201.0,0.0,47.92307692,65.60927467,1430.0,0.0,329.6923077,542.9150309,41.80302217,0.221405292,4697268.04,16200000.0,58900000.0,1.0,117000000.0,9785975.083,22700000.0,58900000.0,154.0,117000000.0,9778666.333,22800000.0,59000000.0,1.0,0.0,0.0,0.0,0.0,272.0,272.0,0.110702646,0.110702646,0.0,1430.0,181.8148148,398.9950874,159197.0798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,188.8076923,47.92307692,329.6923077,0.0,0.0,0.0,0.0,0.0,0.0,13.0,623.0,13.0,4286.0,8192.0,351.0,12.0,20.0,215368.5,179109.4406,342018.0,88719.0,58500000.0,637031.7921,58900000.0,58000000.0,BENIGN
24675,1258,54580.0,4746,80.0,6.0,78,116593817.0,18.0,15.0,962.0,1598.0,436.0,0.0,53.44444444,139.1821583,796.0,0.0,106.5333333,279.9269973,21.95656739,0.283033876,3643556.781,4760757.466,10000000.0,94.0,117000000.0,6858459.824,4560378.453,10000000.0,130.0,111000000.0,7959138.929,4118541.39,10000000.0,1039.0,0.0,0.0,0.0,0.0,372.0,444.0,0.154382114,0.128651762,0.0,796.0,75.29411765,209.9961803,44098.39572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.57575758,53.44444444,106.5333333,0.0,0.0,0.0,0.0,0.0,0.0,18.0,962.0,15.0,1598.0,8192.0,290.0,17.0,20.0,130127.5455,353150.0571,1194915.0,23540.0,9999667.091,14928.15549,10000000.0,9956053.0,BENIGN
46152,1258,58105.0,1599,53.0,17.0,78,275522.0,4.0,2.0,140.0,410.0,35.0,35.0,35.0,0.0,205.0,205.0,205.0,0.0,1996.210829,21.77684541,55104.4,79213.79355,171879.0,4.0,171887.0,57295.66667,99232.07752,171879.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,104.0,40.0,14.51789694,7.258948469,35.0,205.0,83.57142857,82.9515062,6880.952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,35.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,140.0,2.0,410.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
44635,1258,54936.0,1599,53.0,17.0,78,195.0,2.0,2.0,116.0,148.0,58.0,58.0,58.0,0.0,74.0,74.0,74.0,0.0,1353846.154,20512.82051,65.0,29.44486373,99.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,10256.41026,10256.41026,58.0,74.0,64.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.5,58.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,116.0,2.0,148.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
43491,1258,52624.0,1599,53.0,17.0,78,234.0,2.0,2.0,82.0,254.0,41.0,41.0,41.0,0.0,127.0,127.0,127.0,0.0,1435897.436,17094.01709,78.0,50.22947342,136.0,49.0,49.0,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,40.0,40.0,8547.008547,8547.008547,41.0,127.0,75.4,47.10413995,2218.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.25,41.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,254.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
11543,1258,54595.0,1381,80.0,6.0,78,52216.0,3.0,4.0,443.0,872.0,437.0,0.0,147.6666667,250.5879752,860.0,0.0,218.0,428.0093457,25183.85169,134.0585261,8702.666667,11359.06385,23352.0,3.0,27389.0,13694.5,13683.22332,23370.0,4019.0,29067.0,9689.0,15521.84097,27592.0,3.0,0.0,0.0,0.0,0.0,72.0,92.0,57.45365405,76.60487207,0.0,860.0,164.375,319.4915324,102074.8393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,187.8571429,147.6666667,218.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,443.0,4.0,872.0,8192.0,31.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
47533,1258,60981.0,1599,53.0,17.0,78,48264.0,4.0,2.0,184.0,252.0,46.0,46.0,46.0,0.0,126.0,126.0,126.0,0.0,9033.648268,124.3162606,9652.8,13920.42523,30387.0,4.0,30438.0,10146.0,17529.23338,30387.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,80.0,40.0,82.87750704,41.43875352,46.0,126.0,68.85714286,39.03600292,1523.809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.33333333,46.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,184.0,2.0,252.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
23455,1258,54629.0,3208,80.0,6.0,78,16030.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,748.5963818,124.7660636,16030.0,0.0,16030.0,16030.0,16030.0,16030.0,0.0,16030.0,16030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,124.7660636,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,64240.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
23261,1258,54636.0,2993,443.0,6.0,78,171436.0,9.0,5.0,518.0,5282.0,192.0,0.0,57.55555556,74.60581598,2416.0,0.0,1056.4,1042.471486,33831.86729,81.66312793,13187.38462,20157.76207,53011.0,18.0,171436.0,21429.5,23034.68435,55222.0,18.0,87965.0,21991.25,42364.83281,85527.0,217.0,0.0,0.0,0.0,0.0,192.0,112.0,52.4977251,29.16540283,0.0,2416.0,386.6666667,744.4349407,554183.381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,414.2857143,57.55555556,1056.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,518.0,5.0,5282.0,8192.0,343.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
85885,1267,51211.0,2260,80.0,6.0,78,1860123.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.451186293,1.075197715,1860123.0,0.0,1860123.0,1860123.0,1860123.0,1860123.0,0.0,1860123.0,1860123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.075197715,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,256.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
23039,1258,54599.0,2717,443.0,6.0,78,184.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,65217.3913,10869.56522,184.0,0.0,184.0,184.0,184.0,184.0,0.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10869.56522,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,253.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14980,1263,61872.0,1590,53.0,17.0,78,452.0,1.0,1.0,52.0,180.0,52.0,52.0,52.0,0.0,180.0,180.0,180.0,0.0,513274.3363,4424.778761,452.0,0.0,452.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,2212.389381,2212.389381,52.0,180.0,94.66666667,73.90083446,5461.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,142.0,52.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,180.0,-1.0,-1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
84610,1266,43264.0,2681,80.0,6.0,78,39692.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3879875,39692.0,0.0,39692.0,39692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,25.19399375,25.19399375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,259.0,939.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
64492,1262,63317.0,1599,53.0,17.0,78,48319.0,2.0,2.0,64.0,192.0,32.0,32.0,32.0,0.0,96.0,96.0,96.0,0.0,5298.122892,82.78317018,16106.33333,27890.92548,48312.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,88.0,64.0,41.39158509,41.39158509,32.0,96.0,57.6,35.05424368,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,32.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,192.0,-1.0,-1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
64168,1262,56157.0,1599,53.0,17.0,78,210810.0,2.0,2.0,70.0,262.0,35.0,35.0,35.0,0.0,131.0,131.0,131.0,0.0,1574.877852,18.97443195,70270.0,121704.282,210802.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,88.0,64.0,9.487215976,9.487215976,35.0,131.0,73.4,52.58136552,2764.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.75,35.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,262.0,-1.0,-1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
32565,1262,50356.0,2600,443.0,6.0,78,19966493.0,12.0,6.0,999.0,1124.0,421.0,0.0,83.25,145.991983,517.0,0.0,187.3333333,243.2000548,106.3281368,0.901510345,1174499.588,4787411.86,19800000.0,19.0,20000000.0,1815135.727,5949101.351,19800000.0,19.0,163647.0,32729.4,28649.84124,57810.0,271.0,0.0,0.0,0.0,0.0,396.0,200.0,0.601006897,0.300503448,0.0,517.0,111.7368421,180.5383438,32594.09357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117.9444444,83.25,187.3333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,999.0,6.0,1124.0,65535.0,70.0,6.0,32.0,214278.0,0.0,214278.0,214278.0,19800000.0,0.0,19800000.0,19800000.0,BENIGN
13334,1263,60225.0,1590,53.0,17.0,78,23204.0,1.0,1.0,52.0,116.0,52.0,52.0,52.0,0.0,116.0,116.0,116.0,0.0,7240.131012,86.19203586,23204.0,0.0,23204.0,23204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,43.09601793,43.09601793,52.0,116.0,73.33333333,36.95041723,1365.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,52.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,116.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
32665,1262,50366.0,3203,443.0,6.0,78,162200.0,12.0,9.0,1024.0,3216.0,549.0,0.0,85.33333333,165.7124198,1476.0,0.0,357.3333333,616.9750805,26140.5672,129.4697904,8110.0,14399.2461,35803.0,1.0,162200.0,14745.45455,17921.43823,39156.0,1.0,125574.0,15696.75,20684.11829,47491.0,1.0,0.0,0.0,0.0,0.0,396.0,296.0,73.98273736,55.48705302,0.0,1476.0,192.7272727,423.5189524,179368.303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,201.9047619,85.33333333,357.3333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1024.0,9.0,3216.0,65535.0,5187.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14507,1263,61399.0,1590,53.0,17.0,78,65815.0,1.0,1.0,49.0,65.0,49.0,49.0,49.0,0.0,65.0,65.0,65.0,0.0,1732.127934,30.38820937,65815.0,0.0,65815.0,65815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,15.19410469,15.19410469,49.0,65.0,54.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.5,49.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,65.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
33253,1262,50349.0,5168,443.0,6.0,79,3.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,666666.6667,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,65535.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12500,1153,443.0,1602,59344.0,6.0,79,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44444.44444,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,22222.22222,22222.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,139.0,361.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
89865,4038,0.0,4913,0.0,0.0,79,115821906.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.424600973,706231.1341,2095339.199,16400000.0,0.0,116000000.0,706231.1341,2095339.199,16400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.424600973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,6986858.429,6174080.644,16000000.0,133787.0,8364237.125,3830709.792,16400000.0,5041330.0,BENIGN
13772,1263,60664.0,1590,53.0,17.0,79,92094.0,1.0,1.0,42.0,193.0,42.0,42.0,42.0,0.0,193.0,193.0,193.0,0.0,2551.740613,21.71694139,92094.0,0.0,92094.0,92094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.85847069,10.85847069,42.0,193.0,92.33333333,87.17989065,7600.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.5,42.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,1.0,193.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
77075,1268,53787.0,1599,53.0,17.0,79,48736.0,2.0,2.0,74.0,202.0,37.0,37.0,37.0,0.0,101.0,101.0,101.0,0.0,5663.164806,82.07485227,16245.33333,28131.68055,48729.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,40.0,41.03742613,41.03742613,37.0,101.0,62.6,35.05424368,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.25,37.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,2.0,202.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
